sace_code,name,department,municipio,localidad,zone,school_type,cycle,administration,enrollment_2024
042200015,J.N.NUEVOS HORIZONTES,COPÁN,TRINIDAD,CERRO AZUL,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,9
042000027,J.N.PROF.MIGUEL ANGEL LOPEZ,COPÁN,SAN PEDRO,LAS CAPUCAS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,22
040500036,J.N.RAFAEL PINEDA PONCE,COPÁN,CORQUIN,AGUA CALIENTE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,11
040500037,J.N.RAFAEL PINEDA PONCE,COPÁN,CORQUIN,JIMILILE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,20
042200014,J.N.ROSA SAAVEDRA,COPÁN,TRINIDAD,LA CUMBRE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,13
041600016,J.N.SENDERO LUMINOSO,COPÁN,SAN JERÓNIMO,SAN JERÓNIMO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,16
041100024,J.N.SONRISA INFANTILES,COPÁN,LA JIGUA,EL RINCÓN O SAN FRANCISCO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,8
041100025,J.N.SONRISAS INFANTILES,COPÁN,LA JIGUA,EL RINCÓN O SAN FRANCISCO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,9
040600137,J/N ABOGADO RAFAEL ARITA RODRIGUEZ,COPÁN,CUCUYAGUA,CUCUYAGUA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,25
040300083,JARDIN DE NIÑOS,COPÁN,CONCEPCIÓN,LAS PAVAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
041900060,JARDIN DE NIÑOS FUENTE DE VIDA,COPÁN,SAN NICOLÁS,NUEVA CONCEPCIÓN DEL CARMEN,URBANA,PROHECO,PREBÁSICA,GUBERNAMENTAL,38
040900039,JARDIN DE NIÑOS JUAN JOSE MEJIA,COPÁN,EL PARAÍSO,EL TESORO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,13
040400079,JARDIN DE NIÑOS MUNDO MAYA,COPÁN,COPÁN RUINAS,SAN RAFAEL,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,24
040400331,JARDIN DE NIÑOZ NUEVO AMANECER,COPÁN,COPÁN RUINAS,LA ESPERANZA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,14
040600034,JAVIER RIVERA,COPÁN,CUCUYAGUA,EL NÍSPERO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,19
040300017,JDN SAN JOSE,COPÁN,CONCEPCIÓN,PLAN GRANDE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,32
040100003,JERONIMO J REINA,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,765
040900084,JESUS ALBERTO VILLELA,COPÁN,EL PARAÍSO,SAN ANTONIO DE LAS CRUCITAS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,11
040100018,JESUS B MEMBREÑO,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,859
040100166,JESUS HUMBERTO VALENZUELA,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,URBANA,COMÚN,BÁSICA I CICLO,NO GUBERNAMENTAL,31
040100016,JESUS MARIA RODRIGUEZ,COPÁN,SANTA ROSA DE COPÁN,QUEZAILICA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,233
041700002,JESUS MARIA RODRIGUEZ,COPÁN,SAN JOSÉ,VIVISTORIO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,176
040400073,JESUS NUÑEZ CHINCHILLA,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,COMÚN,BÁSICA III CICLO,GUBERNAMENTAL,482
040400296,JESUS NUÑEZ CHINCHILLA,COPÁN,COPÁN RUINAS,COPÁN RUINAS,URBANA,ISEMED,BÁSICA III CICLO,GUBERNAMENTAL,394
040900148,JOB ELIOVER SALGUERO,COPÁN,EL PARAÍSO,RÍO LINDO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,19
040400011,JOHN F KENNEDY,COPÁN,COPÁN RUINAS,OSTUMÁN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,129
040800001,JOHN F KENNEDY,COPÁN,DULCE NOMBRE,DULCE NOMBRE,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,521
040900016,JOHN F KENNEDY,COPÁN,EL PARAÍSO,LAS DELICIAS DEL CHISPAL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,13
040100037,JORGE ALBERTO PORTILLO,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,28
040100036,JORGE BUESO ARIAS,COPÁN,SANTA ROSA DE COPÁN,INCHUMA,RURAL,COMÚN,BÁSICA I CICLO,NO GUBERNAMENTAL,39
041100004,JORGE BUESO ARIAS,COPÁN,LA JIGUA,CHEPELARES,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,23
040500031,JORGE ENRIQUE  LOPEZ,COPÁN,CORQUIN,POTRERILLOS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,32
040500072,JORGE ENRIQUE  LOPEZ,COPÁN,CORQUIN,CORQUÍN,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,20
040500032,JORGE ENRIQUE LOPEZ,COPÁN,CORQUIN,POTRERILLOS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,34
040500025,JORGE ENRIQUE LOPEZ,COPÁN,CORQUIN,POTRERILLOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,15
040500015,JORGE ROBERTO MARADIAGA,COPÁN,CORQUIN,POTRERILLOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,29
040400298,JOSE ALBERTO MENDOZA,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,16
040100161,JOSE ALFONSO DUARTE,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,20
041300036,JOSE AMILCAR ASCENCIO,COPÁN,NUEVA ARCADIA,NUEVA ARCADIA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,35
041200030,JOSE ANTONIO TRIGUEROS,COPÁN,LA UNIÓN,EL JUNCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,29
040900030,JOSE ANTONIO VASQUEZ,COPÁN,EL PARAÍSO,LIBERTAD NUEVA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,14
040400001,JOSE ARMANDO CASTEJON,COPÁN,COPÁN RUINAS,EL CISNE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,21
041600008,JOSE AZCONA DEL HOYO,COPÁN,SAN JERÓNIMO,EL VOLCÁN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,14
040300016,JOSE CECILIO DEL VALLE,COPÁN,CONCEPCIÓN,CONCEPCIÓN,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,25
040300028,JOSE CECILIO DEL VALLE,COPÁN,CONCEPCIÓN,SAN JOSÉ DE LAS QUEBRADITAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
041400011,JOSE CECILIO DEL VALLE,COPÁN,SAN AGUSTÍN,GRANADILLAL,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,22
040100048,JOSE CECILIO DEL VALLE,COPÁN,SANTA ROSA DE COPÁN,EL DERRUMBO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,27
041800075,JOSE CECILIO DEL VALLE,COPÁN,SAN JUAN DE OPOA,EL LIMÓN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,14
040100021,JOSE CECILIO DEL VALLE,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,290
040200026,JOSE CECILIO DEL VALLE,COPÁN,CABAÑAS,LA CUMBRE DE SAN JUAN,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,24
040300003,JOSE CECILIO DEL VALLE,COPÁN,CONCEPCIÓN,SAN JUAN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,86
040400002,JOSE CECILIO DEL VALLE,COPÁN,COPÁN RUINAS,SESESMIL PRIMERO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,58
040400018,JOSE CECILIO DEL VALLE,COPÁN,COPÁN RUINAS,NUEVA ARMENIA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,105
040400099,JOSE CECILIO DEL VALLE,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,20
040500003,JOSE CECILIO DEL VALLE,COPÁN,CORQUIN,CORQUÍN,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,607
040600005,JOSE CECILIO DEL VALLE,COPÁN,CUCUYAGUA,OJOS DE AGUA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,118
040600019,JOSE CECILIO DEL VALLE,COPÁN,CUCUYAGUA,CUCUYAGUA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,70
040900015,JOSE CECILIO DEL VALLE,COPÁN,EL PARAÍSO,SAN CRISTÓBAL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,37
041000006,JOSE CECILIO DEL VALLE,COPÁN,FLORIDA,LAS CAÑAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,22
041000018,JOSE CECILIO DEL VALLE,COPÁN,FLORIDA,LAS FLORES DE TECHÍN,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,50
041000019,JOSE CECILIO DEL VALLE,COPÁN,FLORIDA,LA ELENCITA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,74
041000052,JOSE CECILIO DEL VALLE,COPÁN,FLORIDA,BUENOS AIRES,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,51
041000142,JOSE CECILIO DEL VALLE,COPÁN,FLORIDA,SAN ANTONIO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,50
041100015,JOSE CECILIO DEL VALLE,COPÁN,LA JIGUA,PIEDRA PINTADA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,102
041300017,JOSE CECILIO DEL VALLE,COPÁN,NUEVA ARCADIA,QUEBRADA SECA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,152
041300018,JOSE CECILIO DEL VALLE,COPÁN,NUEVA ARCADIA,LA CUCHILLA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,63
041300060,JOSE CECILIO DEL VALLE,COPÁN,NUEVA ARCADIA,CHALMECA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,43
041500005,JOSE CECILIO DEL VALLE,COPÁN,SAN ANTONIO,LA ZUMBADORA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,11
041800011,JOSE CECILIO DEL VALLE,COPÁN,SAN JUAN DE OPOA,SAN JUAN DE OPOA,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,305
042000006,JOSE CECILIO DEL VALLE,COPÁN,SAN PEDRO,YAUNERA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,53
042000013,JOSE CECILIO DEL VALLE,COPÁN,SAN PEDRO,SAN FCO. O EL EJIDO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,22
042100006,JOSE CECILIO DEL VALLE,COPÁN,SANTA RITA,BUENA VISTA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,60
042100098,JOSE CECILIO DEL VALLE,COPÁN,SANTA RITA,LA CANTEADA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,23
042200006,JOSE CECILIO DEL VALLE,COPÁN,TRINIDAD,SAN JUAN DE PLANES,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,233
042100082,JOSE CECILIO DEL VALLE,COPÁN,SANTA RITA,LAS MESAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,6
042000021,JOSE DAVID MEDRANO,COPÁN,SAN PEDRO,SAN PEDRO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,22
042000016,JOSE DIONISIO CARDOZA,COPÁN,SAN PEDRO,SAN PEDRO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,23
041200037,JOSE ERNESTO ALVARADO,COPÁN,LA UNIÓN,EL TRIGO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,24
040400029,JOSE ERNESTO CASTEJON,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,29
040400116,JOSE ERNESTO SUCHITE,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,48
040500096,JOSE FRANCISCO ALVARADO,COPÁN,CORQUIN,CORQUÍN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,26
040500024,JOSE IGNACIO ESTEVEZ,COPÁN,CORQUIN,AGUA CALIENTE,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,10
040300096,JOSE ISRAEL ERAZO,COPÁN,CONCEPCIÓN,VERTIENTES,RURAL,CEPB,PREBÁSICA,GUBERNAMENTAL,26
042100107,JOSE MANUEL ZELAYA ROSALES,COPÁN,SANTA RITA,SANTA RITA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,9
040300101,JOSE MAREL SANCHEZ,COPÁN,CONCEPCIÓN,LAS DELICIAS,URBANA,CEPB,PREBÁSICA,GUBERNAMENTAL,19
040100017,JOSE MARIA MEDINA,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,678
040900022,JOSE MARIA MEDINA,COPÁN,EL PARAÍSO,SANTA LUCÍA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,33
040400096,JOSE MARIA ORELLANA,COPÁN,COPÁN RUINAS,EL SALITRÓN,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,22
040900152,JOSE MEJIA COLON,COPÁN,EL PARAÍSO,LAS JUNTAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,32
040400329,JOSE MERARY MIRANDA WELCHEZ,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,15
041000036,JOSE NOE GALVEZ,COPÁN,FLORIDA,EL PORVENIR O SAN MARCOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,17
042100042,JOSE RAMON  BUESO,COPÁN,SANTA RITA,SANTA RITA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,27
040400078,JOSE RAUL WELCHEZ,COPÁN,COPÁN RUINAS,EL CISNE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,12
040400299,JOSE RUFINO PEREZ,COPÁN,COPÁN RUINAS,LLANETILLOS,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,24
040400101,JOSE SADY CONTRERAS,COPÁN,COPÁN RUINAS,SANTA CRUZ DE VIRGINIA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,21
041000055,JOSE SANTOS GUARDIOLA,COPÁN,FLORIDA,LOS DUBONES,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,12
042000019,JOSE SANTOS SANABRIA,COPÁN,SAN PEDRO,LAS CAPUCAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,46
041800019,JOSE SILVERIO GARCIA,COPÁN,SAN JUAN DE OPOA,LOS POZOS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,35
042100056,JOSE SIMON AZCONA,COPÁN,SANTA RITA,RÍO AMARILLO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,23
041300034,JOSE TITO VALLE,COPÁN,NUEVA ARCADIA,BUENOS AIRES,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,38
041500021,JOSE TITO VALLE,COPÁN,SAN ANTONIO,LA ZUMBADORA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,18
041000003,JOSE TITO VALLE,COPÁN,FLORIDA,EL JARDÍN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,50
040100222,JOSE TRINIDAD CABAÑAS,COPÁN,SANTA ROSA DE COPÁN,SANTA ROSA DE COPÁN,RURAL,PROHECO - E.I.B.,PREBÁSICA,GUBERNAMENTAL,18
040200025,JOSE TRINIDAD CABAÑAS,COPÁN,CABAÑAS,CABAÑAS,RURAL,PROHECO - E.I.B.,PREBÁSICA,GUBERNAMENTAL,65
041400047,JOSE TRINIDAD CABAÑAS,COPÁN,SAN AGUSTÍN,CERRO NEGRO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
040200035,JOSE TRINIDAD CABAÑAS,COPÁN,CABAÑAS,MIRASOLITO DE RÍO NEGRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,24
040200050,JOSE TRINIDAD CABAÑAS,COPÁN,CABAÑAS,PLATANARES,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,34
040200073,JOSE TRINIDAD CABAÑAS,COPÁN,CABAÑAS,LOMAS DE LA ESPERANZA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,21
040300012,JOSE TRINIDAD CABAÑAS,COPÁN,CONCEPCIÓN,LAS PAVAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,51
040400004,JOSE TRINIDAD CABAÑAS,COPÁN,COPÁN RUINAS,LA ESPERANZA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,59
040400042,JOSE TRINIDAD CABAÑAS,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,C.E.B. - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,111
040400184,JOSE TRINIDAD CABAÑAS,COPÁN,COPÁN RUINAS,CEIBA SEGUNDA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,28
040400257,JOSE TRINIDAD CABAÑAS,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,21
040500098,JOSE TRINIDAD CABAÑAS,COPÁN,CORQUIN,CORQUÍN,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,31
040700012,JOSE TRINIDAD CABAÑAS,COPÁN,DOLORES,DOLORES,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,25
040700018,JOSE TRINIDAD CABAÑAS,COPÁN,DOLORES,EL CAMALOTE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,77
040900150,JOSE TRINIDAD CABAÑAS,COPÁN,EL PARAÍSO,EL PARAÍSO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,34
041000037,JOSE TRINIDAD CABAÑAS,COPÁN,FLORIDA,BARRANCA GRITA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,39
041100005,JOSE TRINIDAD CABAÑAS,COPÁN,LA JIGUA,ALDEA NUEVA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,119
041600009,JOSE TRINIDAD CABAÑAS,COPÁN,SAN JERÓNIMO,AGUA ZARCA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,29
041800016,JOSE TRINIDAD CABAÑAS,COPÁN,SAN JUAN DE OPOA,EL COYOLAR,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,16
042100040,JOSE TRINIDAD CABAÑAS,COPÁN,SANTA RITA,EL RAIZAL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,52
042100121,JOSE TRINIDAD CABAÑAS,COPÁN,SANTA RITA,EL MIRADOR,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,43
042000009,JOSE TRINIDAD CABAÑAS,COPÁN,SAN PEDRO,SAN FCO. O EL EJIDO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,7
040200169,JOSE TRINIDAD CABAÑAS,COPÁN,CABAÑAS,CABAÑAS,RURAL,COMÚN,MEDIA,GUBERNAMENTAL,40
041400004,JOSE TRINIDAD FIALLOS,COPÁN,SAN AGUSTÍN,EL DESCOMBRO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,125
040400314,JOSE TRINIDAD REYES,COPÁN,COPÁN RUINAS,COPÁN RUINAS,RURAL,PROHECO - E.I.B.,PREBÁSICA,GUBERNAMENTAL,16
041600015,JOSE TRINIDAD REYES,COPÁN,SAN JERÓNIMO,SANTA ELENA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,23
040200022,JOSE TRINIDAD REYES,COPÁN,CABAÑAS,SAN ANTONIO DE MIRAMAR,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,17
040400017,JOSE TRINIDAD REYES,COPÁN,COPÁN RUINAS,COLÓN JUBUCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,29
040400021,JOSE TRINIDAD REYES,COPÁN,COPÁN RUINAS,LAS DELICIAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,13
040600004,JOSE TRINIDAD REYES,COPÁN,CUCUYAGUA,EL NÍSPERO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,88
040600008,JOSE TRINIDAD REYES,COPÁN,CUCUYAGUA,EL TRÁNSITO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,47
040900008,JOSE TRINIDAD REYES,COPÁN,EL PARAÍSO,SANTA CRUZ,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,108
041000004,JOSE TRINIDAD REYES,COPÁN,FLORIDA,POTRERILLOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,16
041000017,JOSE TRINIDAD REYES,COPÁN,FLORIDA,ARRANCA BARBA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,40
041000022,JOSE TRINIDAD REYES,COPÁN,FLORIDA,LA LAGUNA DE SAN JOSÉ,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,51
041000025,JOSE TRINIDAD REYES,COPÁN,FLORIDA,SAN RAFAEL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,24
041000034,JOSE TRINIDAD REYES,COPÁN,FLORIDA,EL PORVENIR O SAN MARCOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,31
041000057,JOSE TRINIDAD REYES,COPÁN,FLORIDA,EL PORVENIR O SAN MARCOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,16
041000076,JOSE TRINIDAD REYES,COPÁN,FLORIDA,LA UNIÓN,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,37
041200019,JOSE TRINIDAD REYES,COPÁN,LA UNIÓN,SAN MIGUEL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,47
041400054,JOSE TRINIDAD REYES,COPÁN,SAN AGUSTÍN,GRANADILLAL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,88
041700006,JOSE TRINIDAD REYES,COPÁN,SAN JOSÉ,SAN JOSÉ,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,67
041900006,JOSE TRINIDAD REYES,COPÁN,SAN NICOLÁS,EL MODELO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,25
042100022,JOSE TRINIDAD REYES,COPÁN,SANTA RITA,MIRASOL,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,75
042100097,JOSE TRINIDAD REYES,COPÁN,SANTA RITA,EL JARAL,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,19
042100048,JOSE TRINIDAD REYES SEVILLA,COPÁN,SANTA RITA,LA CASITA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,67
042100081,JOSE TRINIDAD REYES SEVILLA,COPÁN,SANTA RITA,LA CANTEADA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,14
041000215,JOSE VIRGEN VILLANUEVA HERNANDEZ,COPÁN,FLORIDA,CONCEPCIÓN DE LA BARRANCA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,11
041200031,JOSEFA LASTIRI DE MORAZAN,COPÁN,LA UNIÓN,EL CORPUS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,49
